x, y, v_x, v_y
20961.2, 1317.69, 175.959, -297.774
20962.9, 1314.71, 175.935, -297.83
20964.7, 1311.74, 175.91, -297.887
20966.4, 1308.76, 175.886, -297.944
20968.2, 1305.78, 175.861, -298.001
20970, 1302.8, 175.837, -298.058
20971.7, 1299.82, 175.813, -298.115
20973.5, 1296.84, 175.788, -298.172
20975.2, 1293.85, 175.764, -298.228
20977, 1290.87, 175.74, -298.285
20978.7, 1287.89, 175.715, -298.342
20980.5, 1284.91, 175.691, -298.399
20982.3, 1281.92, 175.667, -298.456
20984, 1278.94, 175.642, -298.512
20985.8, 1275.95, 175.618, -298.569
20987.5, 1272.97, 175.594, -298.626
20989.3, 1269.98, 175.569, -298.683
20991, 1266.99, 175.545, -298.739
20992.8, 1264.01, 175.521, -298.796
20994.5, 1261.02, 175.496, -298.853
20996.3, 1258.03, 175.472, -298.909
20998.1, 1255.04, 175.448, -298.966
20999.8, 1252.05, 175.423, -299.023
21001.6, 1249.06, 175.399, -299.079
21003.3, 1246.07, 175.375, -299.136
21005.1, 1243.08, 175.351, -299.192
21006.8, 1240.09, 175.326, -299.249
21008.6, 1237.09, 175.302, -299.306
21010.3, 1234.1, 175.278, -299.362
21012.1, 1231.11, 175.253, -299.419
21013.8, 1228.11, 175.229, -299.475
21015.6, 1225.12, 175.205, -299.532
21017.3, 1222.12, 175.18, -299.588
21019.1, 1219.13, 175.156, -299.645
21020.8, 1216.13, 175.132, -299.701
21022.6, 1213.13, 175.107, -299.758
21024.3, 1210.14, 175.083, -299.814
21026.1, 1207.14, 175.059, -299.871
21027.9, 1204.14, 175.034, -299.927
21029.6, 1201.14, 175.01, -299.984
21031.4, 1198.14, 174.986, -300.04
21033.1, 1195.14, 174.961, -300.097
21034.9, 1192.14, 174.937, -300.153
21036.6, 1189.14, 174.913, -300.209
21038.3, 1186.13, 174.888, -300.266
21040.1, 1183.13, 174.864, -300.322
21041.8, 1180.13, 174.84, -300.378
21043.6, 1177.12, 174.816, -300.435
21045.3, 1174.12, 174.791, -300.491
21047.1, 1171.12, 174.767, -300.547
21048.8, 1168.11, 174.743, -300.604
21050.6, 1165.1, 174.718, -300.66
21052.3, 1162.1, 174.694, -300.716
21054.1, 1159.09, 174.67, -300.773
21055.8, 1156.08, 174.645, -300.829
21057.6, 1153.07, 174.621, -300.885
21059.3, 1150.07, 174.597, -300.941
21061.1, 1147.06, 174.573, -300.998
21062.8, 1144.05, 174.548, -301.054
21064.6, 1141.04, 174.524, -301.11
21066.3, 1138.02, 174.5, -301.166
21068, 1135.01, 174.475, -301.222
21069.8, 1132, 174.451, -301.278
21071.5, 1128.99, 174.427, -301.335
21073.3, 1125.97, 174.402, -301.391
21075, 1122.96, 174.378, -301.447
21076.8, 1119.95, 174.354, -301.503
21078.5, 1116.93, 174.33, -301.559
21080.3, 1113.92, 174.305, -301.615
21082, 1110.9, 174.281, -301.671
21083.7, 1107.88, 174.257, -301.727
21085.5, 1104.87, 174.232, -301.783
21087.2, 1101.85, 174.208, -301.839
21089, 1098.83, 174.184, -301.895
21090.7, 1095.81, 174.16, -301.951
21092.5, 1092.79, 174.135, -302.007
21094.2, 1089.77, 174.111, -302.063
21095.9, 1086.75, 174.087, -302.119
21097.7, 1083.73, 174.062, -302.175
21099.4, 1080.71, 174.038, -302.231
21101.2, 1077.68, 174.014, -302.287
21102.9, 1074.66, 173.99, -302.343
21104.6, 1071.64, 173.965, -302.399
21106.4, 1068.61, 173.941, -302.455
21108.1, 1065.59, 173.917, -302.511
21109.9, 1062.56, 173.893, -302.567
21111.6, 1059.54, 173.868, -302.623
21113.3, 1056.51, 173.844, -302.678
21115.1, 1053.49, 173.82, -302.734
21116.8, 1050.46, 173.795, -302.79
21118.5, 1047.43, 173.771, -302.846
21120.3, 1044.4, 173.747, -302.902
21122, 1041.37, 173.723, -302.957
21123.8, 1038.34, 173.698, -303.013
21125.5, 1035.31, 173.674, -303.069
21127.2, 1032.28, 173.65, -303.125
21129, 1029.25, 173.626, -303.181
21130.7, 1026.22, 173.601, -303.236
21132.4, 1023.19, 173.577, -303.292
21134.2, 1020.15, 173.553, -303.348
21135.9, 1017.12, 173.529, -303.403
21137.6, 1014.09, 173.504, -303.459
21139.4, 1011.05, 173.48, -303.515
21141.1, 1008.02, 173.456, -303.57
21142.9, 1004.98, 173.431, -303.626
21144.6, 1001.95, 173.407, -303.682
21146.3, 998.908, 173.383, -303.737
21148.1, 995.871, 173.359, -303.793
21149.8, 992.833, 173.334, -303.848
21151.5, 989.795, 173.31, -303.904
21153.3, 986.756, 173.286, -303.96
21155, 983.716, 173.262, -304.015
21156.7, 980.676, 173.237, -304.071
21158.5, 977.635, 173.213, -304.126
21160.2, 974.594, 173.189, -304.182
21161.9, 971.552, 173.165, -304.237
21163.6, 968.51, 173.14, -304.293
21165.4, 965.467, 173.116, -304.348
21167.1, 962.423, 173.092, -304.404
21168.8, 959.379, 173.068, -304.459
21170.6, 956.335, 173.043, -304.515
21172.3, 953.289, 173.019, -304.57
21174, 950.244, 172.995, -304.626
21175.8, 947.198, 172.971, -304.681
21177.5, 944.151, 172.946, -304.736
21179.2, 941.103, 172.922, -304.792
21181, 938.055, 172.898, -304.847
21182.7, 935.007, 172.874, -304.903
21184.4, 931.958, 172.85, -304.958
21186.1, 928.908, 172.825, -305.013
21187.9, 925.858, 172.801, -305.069
21189.6, 922.808, 172.777, -305.124
21191.3, 919.756, 172.753, -305.179
21193, 916.704, 172.728, -305.234
21194.8, 913.652, 172.704, -305.29
21196.5, 910.599, 172.68, -305.345
21198.2, 907.546, 172.656, -305.4
21200, 904.492, 172.631, -305.455
21201.7, 901.437, 172.607, -305.511
21203.4, 898.382, 172.583, -305.566
21205.1, 895.326, 172.559, -305.621
21206.9, 892.27, 172.535, -305.676
21208.6, 889.214, 172.51, -305.732
21210.3, 886.156, 172.486, -305.787
21212, 883.098, 172.462, -305.842
21213.8, 880.04, 172.438, -305.897
21215.5, 876.981, 172.413, -305.952
21217.2, 873.921, 172.389, -306.007
21218.9, 870.861, 172.365, -306.062
21220.7, 867.801, 172.341, -306.117
21222.4, 864.74, 172.317, -306.173
21224.1, 861.678, 172.292, -306.228
21225.8, 858.616, 172.268, -306.283
21227.5, 855.553, 172.244, -306.338
21229.3, 852.489, 172.22, -306.393
21231, 849.425, 172.195, -306.448
21232.7, 846.361, 172.171, -306.503
21234.4, 843.296, 172.147, -306.558
21236.2, 840.23, 172.123, -306.613
21237.9, 837.164, 172.099, -306.668
21239.6, 834.098, 172.074, -306.723
21241.3, 831.03, 172.05, -306.778
21243, 827.963, 172.026, -306.833
21244.8, 824.894, 172.002, -306.888
21246.5, 821.825, 171.978, -306.942
21248.2, 818.756, 171.953, -306.997
21249.9, 815.686, 171.929, -307.052
21251.6, 812.615, 171.905, -307.107
21253.4, 809.544, 171.881, -307.162
21255.1, 806.473, 171.857, -307.217
21256.8, 803.401, 171.832, -307.272
21258.5, 800.328, 171.808, -307.327
21260.2, 797.255, 171.784, -307.381
21262, 794.181, 171.76, -307.436
21263.7, 791.106, 171.736, -307.491
21265.4, 788.031, 171.711, -307.546
21267.1, 784.956, 171.687, -307.6
21268.8, 781.88, 171.663, -307.655
21270.5, 778.803, 171.639, -307.71
21272.3, 775.726, 171.615, -307.765
21274, 772.649, 171.59, -307.819
21275.7, 769.571, 171.566, -307.874
21277.4, 766.492, 171.542, -307.929
21279.1, 763.412, 171.518, -307.984
21280.8, 760.333, 171.494, -308.038
21282.5, 757.252, 171.47, -308.093
21284.3, 754.171, 171.445, -308.147
21286, 751.09, 171.421, -308.202
21287.7, 748.008, 171.397, -308.257
21289.4, 744.925, 171.373, -308.311
21291.1, 741.842, 171.349, -308.366
21292.8, 738.759, 171.324, -308.421
21294.5, 735.674, 171.3, -308.475
21296.3, 732.59, 171.276, -308.53
21298, 729.504, 171.252, -308.584
21299.7, 726.418, 171.228, -308.639
21301.4, 723.332, 171.204, -308.693
21303.1, 720.245, 171.179, -308.748
21304.8, 717.158, 171.155, -308.802
21306.5, 714.07, 171.131, -308.857
21308.2, 710.981, 171.107, -308.911
21310, 707.892, 171.083, -308.966
21311.7, 704.802, 171.059, -309.02
21313.4, 701.712, 171.034, -309.075
21315.1, 698.621, 171.01, -309.129
21316.8, 695.53, 170.986, -309.183
21318.5, 692.438, 170.962, -309.238
21320.2, 689.346, 170.938, -309.292
21321.9, 686.253, 170.914, -309.347
21323.6, 683.159, 170.889, -309.401
21325.3, 680.065, 170.865, -309.455
21327.1, 676.971, 170.841, -309.51
21328.8, 673.876, 170.817, -309.564
21330.5, 670.78, 170.793, -309.618
21332.2, 667.684, 170.769, -309.673
21333.9, 664.587, 170.744, -309.727
21335.6, 661.49, 170.72, -309.781
21337.3, 658.392, 170.696, -309.836
21339, 655.294, 170.672, -309.89
21340.7, 652.195, 170.648, -309.944
21342.4, 649.095, 170.624, -309.998
21344.1, 645.995, 170.6, -310.052
21345.8, 642.895, 170.575, -310.107
21347.5, 639.794, 170.551, -310.161
21349.2, 636.692, 170.527, -310.215
21350.9, 633.59, 170.503, -310.269
21352.7, 630.487, 170.479, -310.323
21354.4, 627.384, 170.455, -310.378
21356.1, 624.28, 170.431, -310.432
21357.8, 621.176, 170.406, -310.486
21359.5, 618.071, 170.382, -310.54
21361.2, 614.966, 170.358, -310.594
21362.9, 611.86, 170.334, -310.648
21364.6, 608.753, 170.31, -310.702
21366.3, 605.646, 170.286, -310.756
21368, 602.539, 170.262, -310.81
21369.7, 599.431, 170.237, -310.864
21371.4, 596.322, 170.213, -310.918
21373.1, 593.213, 170.189, -310.972
21374.8, 590.103, 170.165, -311.026
21376.5, 586.993, 170.141, -311.08
21378.2, 583.882, 170.117, -311.134
21379.9, 580.771, 170.093, -311.188
21381.6, 577.659, 170.068, -311.242
21383.3, 574.546, 170.044, -311.296
21385, 571.433, 170.02, -311.35
21386.7, 568.32, 169.996, -311.404
21388.4, 565.206, 169.972, -311.458
21390.1, 562.091, 169.948, -311.512
21391.8, 558.976, 169.924, -311.566
21393.5, 555.861, 169.9, -311.62
21395.2, 552.744, 169.875, -311.674
21396.9, 549.628, 169.851, -311.727
21398.6, 546.51, 169.827, -311.781
21400.3, 543.393, 169.803, -311.835
21402, 540.274, 169.779, -311.889
21403.7, 537.155, 169.755, -311.943
21405.4, 534.036, 169.731, -311.996
21407.1, 530.916, 169.707, -312.05
21408.8, 527.795, 169.683, -312.104
21410.5, 524.674, 169.658, -312.158
21412.2, 521.553, 169.634, -312.211
21413.9, 518.431, 169.61, -312.265
21415.6, 515.308, 169.586, -312.319
21417.3, 512.185, 169.562, -312.373
21419, 509.061, 169.538, -312.426
21420.7, 505.937, 169.514, -312.48
21422.3, 502.812, 169.49, -312.534
21424, 499.687, 169.466, -312.587
21425.7, 496.561, 169.441, -312.641
21427.4, 493.434, 169.417, -312.695
21429.1, 490.307, 169.393, -312.748
21430.8, 487.18, 169.369, -312.802
21432.5, 484.052, 169.345, -312.855
21434.2, 480.923, 169.321, -312.909
21435.9, 477.794, 169.297, -312.963
21437.6, 474.665, 169.273, -313.016
21439.3, 471.535, 169.249, -313.07
21441, 468.404, 169.225, -313.123
21442.7, 465.273, 169.201, -313.177
21444.4, 462.141, 169.176, -313.23
21446.1, 459.009, 169.152, -313.284
21447.7, 455.876, 169.128, -313.337
21449.4, 452.742, 169.104, -313.391
21451.1, 449.608, 169.08, -313.444
21452.8, 446.474, 169.056, -313.498
21454.5, 443.339, 169.032, -313.551
21456.2, 440.204, 169.008, -313.604
21457.9, 437.067, 168.984, -313.658
21459.6, 433.931, 168.96, -313.711
21461.3, 430.794, 168.936, -313.765
21463, 427.656, 168.911, -313.818
21464.6, 424.518, 168.887, -313.871
21466.3, 421.379, 168.863, -313.925
21468, 418.24, 168.839, -313.978
21469.7, 415.1, 168.815, -314.031
21471.4, 411.96, 168.791, -314.085
21473.1, 408.819, 168.767, -314.138
21474.8, 405.678, 168.743, -314.191
21476.5, 402.536, 168.719, -314.245
21478.2, 399.393, 168.695, -314.298
21479.8, 396.25, 168.671, -314.351
21481.5, 393.107, 168.647, -314.404
21483.2, 389.963, 168.623, -314.458
21484.9, 386.818, 168.599, -314.511
21486.6, 383.673, 168.574, -314.564
21488.3, 380.527, 168.55, -314.617
21490, 377.381, 168.526, -314.67
21491.6, 374.235, 168.502, -314.724
21493.3, 371.087, 168.478, -314.777
21495, 367.94, 168.454, -314.83
21496.7, 364.791, 168.43, -314.883
21498.4, 361.642, 168.406, -314.936
21500.1, 358.493, 168.382, -314.989
21501.7, 355.343, 168.358, -315.042
21503.4, 352.193, 168.334, -315.095
21505.1, 349.042, 168.31, -315.148
21506.8, 345.89, 168.286, -315.202
21508.5, 342.738, 168.262, -315.255
21510.2, 339.586, 168.238, -315.308
21511.8, 336.433, 168.214, -315.361
21513.5, 333.279, 168.19, -315.414
21515.2, 330.125, 168.165, -315.467
21516.9, 326.97, 168.141, -315.52
21518.6, 323.815, 168.117, -315.573
21520.3, 320.659, 168.093, -315.626
21521.9, 317.503, 168.069, -315.679
21523.6, 314.346, 168.045, -315.731
21525.3, 311.189, 168.021, -315.784
21527, 308.031, 167.997, -315.837
21528.7, 304.873, 167.973, -315.89
21530.3, 301.714, 167.949, -315.943
21532, 298.554, 167.925, -315.996
21533.7, 295.395, 167.901, -316.049
21535.4, 292.234, 167.877, -316.102
21537.1, 289.073, 167.853, -316.155
21538.7, 285.911, 167.829, -316.207
21540.4, 282.749, 167.805, -316.26
21542.1, 279.587, 167.781, -316.313
21543.8, 276.424, 167.757, -316.366
21545.4, 273.26, 167.733, -316.419
21547.1, 270.096, 167.709, -316.471
21548.8, 266.931, 167.685, -316.524
21550.5, 263.766, 167.661, -316.577
21552.2, 260.6, 167.637, -316.63
21553.8, 257.434, 167.613, -316.682
21555.5, 254.267, 167.589, -316.735
21557.2, 251.1, 167.565, -316.788
21558.9, 247.932, 167.541, -316.84
21560.5, 244.763, 167.517, -316.893
21562.2, 241.594, 167.493, -316.946
21563.9, 238.425, 167.469, -316.998
21565.6, 235.255, 167.445, -317.051
21567.2, 232.084, 167.421, -317.104
21568.9, 228.913, 167.397, -317.156
21570.6, 225.742, 167.373, -317.209
21572.3, 222.57, 167.348, -317.262
21573.9, 219.397, 167.324, -317.314
21575.6, 216.224, 167.3, -317.367
21577.3, 213.05, 167.276, -317.419
21578.9, 209.876, 167.252, -317.472
21580.6, 206.701, 167.228, -317.524
21582.3, 203.526, 167.204, -317.577
21584, 200.35, 167.18, -317.629
21585.6, 197.174, 167.156, -317.682
21587.3, 193.997, 167.132, -317.734
21589, 190.82, 167.108, -317.787
21590.6, 187.642, 167.084, -317.839
21592.3, 184.464, 167.06, -317.892
21594, 181.285, 167.036, -317.944
21595.7, 178.105, 167.012, -317.997
21597.3, 174.925, 166.988, -318.049
21599, 171.745, 166.964, -318.101
21600.7, 168.564, 166.94, -318.154
21602.3, 165.382, 166.916, -318.206
21604, 162.2, 166.892, -318.259
21605.7, 159.018, 166.868, -318.311
21607.3, 155.835, 166.845, -318.363
21609, 152.651, 166.821, -318.416
21610.7, 149.467, 166.797, -318.468
21612.3, 146.282, 166.773, -318.52
21614, 143.097, 166.749, -318.572
21615.7, 139.911, 166.725, -318.625
21617.4, 136.725, 166.701, -318.677
21619, 133.538, 166.677, -318.729
21620.7, 130.351, 166.653, -318.781
21622.4, 127.163, 166.629, -318.834
21624, 123.975, 166.605, -318.886
21625.7, 120.786, 166.581, -318.938
21627.4, 117.596, 166.557, -318.99
21629, 114.407, 166.533, -319.043
21630.7, 111.216, 166.509, -319.095
21632.3, 108.025, 166.485, -319.147
21634, 104.834, 166.461, -319.199
21635.7, 101.642, 166.437, -319.251
21637.3, 98.4492, 166.413, -319.303
21639, 95.2562, 166.389, -319.355
21640.7, 92.0626, 166.365, -319.407
21642.3, 88.8686, 166.341, -319.46
21644, 85.674, 166.317, -319.512
21645.7, 82.4788, 166.293, -319.564
21647.3, 79.2832, 166.269, -319.616
21649, 76.0871, 166.245, -319.668
21650.6, 72.8904, 166.221, -319.72
21652.3, 69.6932, 166.197, -319.772
21654, 66.4955, 166.173, -319.824
21655.6, 63.2972, 166.149, -319.876
21657.3, 60.0985, 166.125, -319.928
21659, 56.8992, 166.101, -319.98
21660.6, 53.6994, 166.077, -320.032
21662.3, 50.4991, 166.053, -320.084
21663.9, 47.2982, 166.03, -320.136
21665.6, 44.0969, 166.006, -320.188
21667.3, 40.895, 165.982, -320.239
21668.9, 37.6926, 165.958, -320.291
21670.6, 34.4897, 165.934, -320.343
21672.2, 31.2863, 165.91, -320.395
21673.9, 28.0823, 165.886, -320.447
21675.6, 24.8778, 165.862, -320.499
21677.2, 21.6729, 165.838, -320.551
21678.9, 18.4673, 165.814, -320.602
21680.5, 15.2613, 165.79, -320.654
21682.2, 12.0548, 165.766, -320.706
21683.8, 8.84772, 165.742, -320.758
21685.5, 5.64014, 165.718, -320.81
21687.2, 2.43204, 165.694, -320.861
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
21687.2, 0, 0, 0
